SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0025 G of SFA 24:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 24:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 24:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 24:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 16:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.002 G of TFA 18:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0005 G of TFA 18:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 22:1 t, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:2 t not further defined, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:2 t not further defined, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:2 t not further defined, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:2 t not further defined, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:2 t not further defined, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:2 t not further defined, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.002 G of TFA 18:2 t not further defined, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:2 t not further defined, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:2 t not further defined, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:2 t not further defined, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:2 t not further defined, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:2 t not further defined, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:2 t not further defined, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:2 t not further defined, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of TFA 18:2 t not further defined, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of TFA 18:2 t not further defined, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:2 CLAs, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 24:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of PUFA 20:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of PUFA 20:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of PUFA 20:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.001 G of PUFA 20:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0005 G of PUFA 20:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 20:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.005 G of MUFA 16:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.006 G of MUFA 16:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0055 G of MUFA 16:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.007 G of MUFA 16:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.002 G of MUFA 16:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.002 G of MUFA 16:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.002 G of MUFA 16:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.002 G of MUFA 16:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.002 G of MUFA 16:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.002 G of MUFA 16:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.002 G of MUFA 16:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0015 G of MUFA 16:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.005 G of MUFA 16:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.006 G of MUFA 16:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.006 G of MUFA 16:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.006 G of MUFA 16:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.642 G of MUFA 18:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.666 G of MUFA 18:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.6945 G of MUFA 18:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.872 G of MUFA 18:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.484 G of MUFA 18:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.398 G of MUFA 18:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.504 G of MUFA 18:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.384 G of MUFA 18:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.346 G of MUFA 18:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.355 G of MUFA 18:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.423 G of MUFA 18:1 c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.3795 G of MUFA 18:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.629 G of MUFA 18:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.77 G of MUFA 18:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.665 G of MUFA 18:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.827 G of MUFA 18:1 c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.249 G of PUFA 18:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.279 G of PUFA 18:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.2665 G of PUFA 18:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.322 G of PUFA 18:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.974 G of PUFA 18:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.966 G of PUFA 18:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 1.363 G of PUFA 18:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.829 G of PUFA 18:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 1.026 G of PUFA 18:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.882 G of PUFA 18:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 1.033 G of PUFA 18:2 n-6 c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.8295 G of PUFA 18:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.251 G of PUFA 18:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.229 G of PUFA 18:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.259 G of PUFA 18:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.349 G of PUFA 18:2 n-6 c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-9, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of MUFA 22:1 n-11, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 21:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of SFA 23:0, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 22:3, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE contains 0.0 G of PUFA 18:3 n-6 c,c,c, 
